Company,Date,Title
SUN,29/10/2022,"""With A Return On Equity Of 5.5%, Has Suncorp Group Limited's (ASX:SUN) Management Done Well?"""
SUN,06/09/2022,"""Shareholders in Suncorp Group (ASX:SUN) are in the red if they invested three years ago"""
SVW,19/08/2023,"""Seven Group Holdings (ASX:SVW) Has Announced A Dividend Of A$0.23"""
SVW,17/08/2023,"""Can Seven Group Holdings Limited's (ASX:SVW) ROE Continue To Surpass The Industry Average?"""
SVW,07/06/2023,"""At AU$24.15, Is It Time To Put Seven Group Holdings Limited (ASX:SVW) On Your Watch List?"""
SVW,23/05/2023,"""Seven Group Holdings Limited (ASX:SVW) Shares Could Be 22% Above Their Intrinsic Value Estimate"""
SVW,06/05/2023,"""Seven Group Holdings Limited (ASX:SVW) stock most popular amongst private companies who own 57%, while individual investors hold 29%"""
SVW,16/04/2023,"""Seven Group Holdings' (ASX:SVW) investors will be pleased with their notable 80% return over the last three years"""
SVW,02/04/2023,"""Returns At Seven Group Holdings (ASX:SVW) Are On The Way Up"""
SVW,19/03/2023,"""Even with Seven Group Holdings Limited (ASX:SVW) stock down 4.5% this week, insiders who bought recently netted around AU$55k"""
SVW,17/02/2023,"""Seven Group Holdings (ASX:SVW) Will Pay A Dividend Of A$0.23"""
SVW,16/02/2023,"""Seven Group Holdings First Half 2023 Earnings: EPS: AU$0.82 (vs AU$2.88 in 1H 2022)"""
SVW,16/01/2023,"""Seven Group Holdings Limited (ASX:SVW) Has A ROE Of 10%"""
SVW,27/12/2022,"""Should You Investigate Seven Group Holdings Limited (ASX:SVW) At AU$20.74?"""
SVW,13/12/2022,"""Are Investors Undervaluing Seven Group Holdings Limited (ASX:SVW) By 42%?"""
SVW,27/11/2022,"""Private companies account for 57% of Seven Group Holdings Limited's (ASX:SVW) ownership, while individual investors account for 29%"""
SVW,02/11/2022,"""The 6.8% return this week takes Seven Group Holdings' (ASX:SVW) shareholders five-year gains to 57%"""
SVW,17/10/2022,"""There's Been No Shortage Of Growth Recently For Seven Group Holdings' (ASX:SVW) Returns On Capital"""
SYD,No data for this company,"""No data for this company"""
TAH,25/08/2023,"""Tabcorp Holdings Limited's (ASX:TAH) Financials Are Too Obscure To Link With Current Share Price Momentum: What's In Store For the Stock?"""
TAH,19/04/2023,"""Estimating The Intrinsic Value Of Tabcorp Holdings Limited (ASX:TAH)"""
TAH,02/04/2023,"""Tabcorp Holdings Limited's (ASX:TAH) largest shareholders are retail investors with 59% ownership, institutions own 39%"""
TAH,13/03/2023,"""Painful week for retail investors invested in Tabcorp Holdings Limited (ASX:TAH) after 5.4% drop, institutions also suffered losses"""
TAH,24/02/2023,"""The MD, CEO & Executive Director of Tabcorp Holdings Limited (ASX:TAH), Adam Rytenskild, Just Bought 8.8% More Shares"""
TAH,21/02/2023,"""Tabcorp Holdings First Half 2023 Earnings: EPS: AU$0.023 (vs AU$0.079 in 1H 2022)"""
TAH,31/01/2023,"""Is It Time To Consider Buying Tabcorp Holdings Limited (ASX:TAH)?"""
TAH,15/12/2022,"""Insider Buying: The Tabcorp Holdings Limited (ASX:TAH) Independent Non-Executive Director Just Bought AU$74k Worth Of Shares"""
TAH,22/10/2022,"""Is There An Opportunity With Tabcorp Holdings Limited's (ASX:TAH) 29% Undervaluation?"""
TAH,05/10/2022,"""Tabcorp Holdings Limited's (ASX:TAH) top owners are individual investors with 59% stake, while40% is held by institutions"""
TAH,19/09/2022,"""Tabcorp Holdings (ASX:TAH) lifts 4.8% this week, taking one-year gains to 59%"""
TAH,02/09/2022,"""Trade Alert: The Independent Chairman Of Tabcorp Holdings Limited (ASX:TAH), Bruce Akhurst, Has Just Spent AU$258k Buying 33% More Shares"""
TCL,17/08/2023,"""Those who invested in Transurban Group (ASX:TCL) five years ago are up 42%"""
TCL,16/08/2023,"""Auto & Transport Roundup: Market Talk"""
TCL,22/07/2023,"""Can Transurban Group (ASX:TCL) Improve Its Returns?"""
TCL,01/07/2023,"""Is Transurban Group (ASX:TCL) Expensive For A Reason? A Look At Its Intrinsic Value"""
TCL,07/06/2023,"""Transurban Group (ASX:TCL) is a favorite amongst institutional investors who own 52%"""
TCL,05/03/2023,"""Investors in Transurban Group (ASX:TCL) have made a respectable return of 43% over the past five years"""
TCL,09/02/2023,"""Transurban Group First Half 2023 Earnings: EPS: AU$0.013 (vs AU$0.035 loss in 1H 2022)"""
TCL,29/12/2022,"""Individual investors account for 53% of Transurban Group's (ASX:TCL) ownership, while institutions account for 47%"""
TCL,24/10/2022,"""Is Transurban Group (ASX:TCL) Trading At A 27% Discount?"""
TCL,26/09/2022,"""Transurban Group (ASX:TCL) shareholders have endured a 3.8% loss from investing in the stock three years ago"""
TLS,27/08/2023,"""Telstra Chairman Mullen to retire after 15 years"""
TLS,25/08/2023,"""Dividend Investors: Don't Be Too Quick To Buy Telstra Group Limited (ASX:TLS) For Its Upcoming Dividend"""
TLS,17/08/2023,"""Telstra Group Full Year 2023 Earnings: EPS Beats Expectations"""
TLS,16/08/2023,"""Australia's Telstra shelves InfraCo stake sale plan, shares down"""
TLS,13/08/2023,"""Aussie telecom firms Telstra, TPG will not appeal block of asset transfer deal"""
TLS,20/07/2023,"""Australia telco giant Telstra to cut nearly 500 jobs"""
TLS,06/07/2023,"""Ericsson (ERIC) Launches Cloud RAN Technology for Commercial 5G"""
TLS,03/07/2023,"""Telstra partners with Elon Musk's Starlink for internet in remote Australia"""
TLS,21/06/2023,"""Australia's competition tribunal blocks Telstra-TPG Telecom network deal"""
TLS,22/05/2023,"""A Look At The Intrinsic Value Of Telstra Group Limited (ASX:TLS)"""
TLS,25/04/2023,"""Investors in Telstra Group (ASX:TLS) have seen notable returns of 60% over the past three years"""
TLS,02/04/2023,"""Telstra Group Limited (ASX:TLS) On An Uptrend: Could Fundamentals Be Driving The Stock?"""
TLS,21/03/2023,"""Telstra Names Nitin Tikku as VP of Global Business Development for the Americas"""
TLS,13/03/2023,"""Telstra Group (ASX:TLS) Will Be Hoping To Turn Its Returns On Capital Around"""
TLS,24/02/2023,"""It Might Not Be A Great Idea To Buy Telstra Group Limited (ASX:TLS) For Its Next Dividend"""
TLS,22/02/2023,"""Telstra Incorporated Earns Great Place to Work© Certification™"""
TLS,20/02/2023,"""Telstra Group's (ASX:TLS) Dividend Will Be Increased To A$0.085"""
TLS,17/02/2023,"""Telstra Group Limited (ASX:TLS) Just Released Its Half-Yearly Results And Analysts Are Updating Their Estimates"""
TLS,20/12/2022,"""Australia blocks Telstra-TPG wireless internet deal, sparking legal fight"""
TLS,13/12/2022,"""A Look At The Fair Value Of Telstra Group Limited (ASX:TLS)"""
TLT,No data for this company,"""No data for this company"""
TNE,18/08/2023,"""Is Technology One Limited (ASX:TNE) Worth AU$14.5 Based On Its Intrinsic Value?"""
TNE,01/07/2023,"""Technology One's (ASX:TNE) investors will be pleased with their impressive 299% return over the last five years"""
TNE,29/05/2023,"""Is Technology One Limited's (ASX:TNE) Latest Stock Performance A Reflection Of Its Financial Health?"""
TNE,10/05/2023,"""With 46% ownership, Technology One Limited (ASX:TNE) has piqued the interest of institutional investors"""
TNE,11/04/2023,"""Investors Should Be Encouraged By Technology One's (ASX:TNE) Returns On Capital"""
TNE,28/03/2023,"""Is Now The Time To Put Technology One (ASX:TNE) On Your Watchlist?"""
TNE,15/02/2023,"""Why We Think Shareholders May Be Considering Bumping Up Technology One Limited's (ASX:TNE) CEO Compensation"""
TNE,21/01/2023,"""Technology One's (ASX:TNE) 25% CAGR outpaced the company's earnings growth over the same five-year period"""
TNE,20/12/2022,"""Is Technology One Limited's (ASX:TNE) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?"""
TNE,01/12/2022,"""Technology One Limited (ASX:TNE) is largely controlled by institutional shareholders who own 52% of the company"""
TNE,16/11/2022,"""As Technology One Limited (ASX:TNE) hits AU$4.0b market cap, insiders may be dismayed about not purchasing higher quantities"""
TNE,02/11/2022,"""Many Would Be Envious Of Technology One's (ASX:TNE) Excellent Returns On Capital"""
TNE,19/10/2022,"""Here's Why Technology One (ASX:TNE) Has Caught The Eye Of Investors"""
TNE,13/09/2022,"""Estimating The Intrinsic Value Of Technology One Limited (ASX:TNE)"""
TPG,No data for this company,"""No data for this company"""
TWE,17/08/2023,"""Treasury Wine Estates' (ASX:TWE) Upcoming Dividend Will Be Larger Than Last Year's"""
TWE,15/08/2023,"""Treasury Wine Estates Full Year 2023 Earnings: Misses Expectations"""
TWE,15/08/2023,"""Penfolds Maker Says Cheaper Wine Could See Quick China Return"""
TWE,14/08/2023,"""Treasury Wine sees improved outlook for luxury wine as profit falls"""
TWE,14/08/2023,"""UPDATE 1-Treasury Wine Estates profit falls on lower US sales"""
TWE,13/08/2023,"""An Intrinsic Calculation For Treasury Wine Estates Limited (ASX:TWE) Suggests It's 48% Undervalued"""
TWE,04/08/2023,"""China Scraps Australian Barley Tariffs as Trade Relations Thaw"""
TWE,31/05/2023,"""Treasury Wine Estates (ASX:TWE) Has Some Way To Go To Become A Multi-Bagger"""
TWE,25/05/2023,"""Australia's Treasury Wine warns of demand hit from inflation"""
TWE,03/05/2023,"""Those who invested in Treasury Wine Estates (ASX:TWE) three years ago are up 49%"""
TWE,28/03/2023,"""Are Treasury Wine Estates Limited's (ASX:TWE) Mixed Financials Driving The Negative Sentiment?"""
TWE,06/03/2023,"""Estimating The Fair Value Of Treasury Wine Estates Limited (ASX:TWE)"""
TWE,17/02/2023,"""Treasury Wine Estates (ASX:TWE) Is Increasing Its Dividend To A$0.18"""
TWE,22/12/2022,"""Return Trends At Treasury Wine Estates (ASX:TWE) Aren't Appealing"""
TWE,23/11/2022,"""Treasury Wine Estates (ASX:TWE) shareholders have endured a 23% loss from investing in the stock three years ago"""
TWE,18/10/2022,"""Treasury Wine Estates Limited (ASX:TWE) Stock Is Going Strong But Fundamentals Look Uncertain: What Lies Ahead ?"""
TWE,17/09/2022,"""Is Treasury Wine Estates Limited (ASX:TWE) Trading At A 32% Discount?"""
TYR,No data for this company,"""No data for this company"""
VAP,No data for this company,"""No data for this company"""
VAS,No data for this company,"""No data for this company"""
VCX,19/04/2023,"""Shopping in the city has never felt so good: Vicinity Centres  reinvents the meaning of 'Retail Therapy'"""
VCX,15/03/2023,"""Vicinity Centres (ASX:VCX) shareholders have earned a 22% CAGR over the last three years"""
VCX,16/02/2023,"""Could Vicinity Centres' (ASX:VCX) Weak Financials Mean That The Market Could Correct Its Share Price?"""
VCX,20/10/2022,"""With 54% ownership, Vicinity Centres (ASX:VCX) boasts of strong institutional backing"""
VEA,31/08/2023,"""We Wouldn't Be Too Quick To Buy Viva Energy Group Limited (ASX:VEA) Before It Goes Ex-Dividend"""
VEA,24/08/2023,"""Viva Energy Group (ASX:VEA) Is Reducing Its Dividend To A$0.085"""
VEA,31/07/2023,"""Investors in Viva Energy Group (ASX:VEA) have seen stellar returns of 124% over the past three years"""
VEA,13/07/2023,"""With EPS Growth And More, Viva Energy Group (ASX:VEA) Makes An Interesting Case"""
VEA,30/05/2023,"""Viva Energy Group Limited's (ASX:VEA) Stock Has Shown A Decent Performance: Have Financials A Role To Play?"""
VEA,03/05/2023,"""Viva Energy Group Limited's (ASX:VEA) last week's 5.4% decline must have disappointed private companies who have a significant stake"""
VEA,14/04/2023,"""Viva Energy Group (ASX:VEA) Is Looking To Continue Growing Its Returns On Capital"""
VEA,29/03/2023,"""Viva Energy Group Limited (ASX:VEA) Shares Could Be 34% Above Their Intrinsic Value Estimate"""
VEA,02/03/2023,"""Be Sure To Check Out Viva Energy Group Limited (ASX:VEA) Before It Goes Ex-Dividend"""
VEA,21/02/2023,"""Viva Energy Group Full Year 2022 Earnings: Revenues Beat Expectations, EPS Lags"""
VEA,20/02/2023,"""Viva Energy Group's (ASX:VEA) 21% CAGR outpaced the company's earnings growth over the same three-year period"""
VEA,03/02/2023,"""We Ran A Stock Scan For Earnings Growth And Viva Energy Group (ASX:VEA) Passed With Ease"""
VEA,24/11/2022,"""Viva Energy Group Limited (ASX:VEA) most popular amongst private companies who own 56% of the shares, institutions hold 25%"""
VEA,05/11/2022,"""Investors Should Be Encouraged By Viva Energy Group's (ASX:VEA) Returns On Capital"""
VEA,18/10/2022,"""Calculating The Fair Value Of Viva Energy Group Limited (ASX:VEA)"""
VEA,12/09/2022,"""Viva Energy Group's (ASX:VEA) underlying earnings growth outpaced the notable return generated for shareholders over the past year"""
VEU,No data for this company,"""No data for this company"""
VGS,No data for this company,"""No data for this company"""
VOC,No data for this company,"""No data for this company"""
VTS,No data for this company,"""No data for this company"""
VUK,29/08/2023,"""Virgin Money UK PLC (LON:VMUK) is favoured by institutional owners who hold 52% of the company"""
VUK,12/07/2023,"""U.K. Lenders Pass Stress Test but Bank of England Flags Real-Estate, Leverage Risks"""
VUK,25/11/2022,"""Virgin Money UK rises after bank buys back nearly a million of its own shares"""
VUK,23/11/2022,"""Virgin Money UK Full Year 2022 Earnings: EPS Beats Expectations"""
VUK,21/11/2022,"""Higher interest rates help Virgin Money UK post annual profit surge"""
WAM,No data for this company,"""No data for this company"""
WBC,22/08/2023,"""Financial Services Roundup: Market Talk"""
WBC,20/08/2023,"""Westpac flags higher expenses in quarterly update; shares drop"""
WBC,20/08/2023,"""Westpac Q3 posts rise in late mortgage payments"""
WBC,08/08/2023,"""Australian consumer sentiment slips in Aug amid economic angst"""
WBC,07/08/2023,"""Australian consumer sentiment weakens in August - Westpac"""
WBC,07/08/2023,"""Investors in Westpac Banking (ASX:WBC) have seen respectable returns of 47% over the past three years"""
WBC,19/07/2023,"""Australia's Westpac splits consumer and business banking unit into two"""
WBC,13/07/2023,"""Australian banks say low unemployment is buffering home loans"""
WBC,10/07/2023,"""Australia consumer sentiment improves in July as inflation falls"""
WBC,10/07/2023,"""Westpac hires RBA assistant gov Luci Ellis as chief economist"""
WBC,10/07/2023,"""UPDATE 2-Westpac hires RBA assistant gov Luci Ellis as chief economist"""
WBC,16/06/2023,"""Westpac raises Australia cash rate peak forecast to 4.6%"""
WBC,12/06/2023,"""Australian consumer sentiment near record lows in June - Westpac"""
WBC,12/06/2023,"""Westpac to layoff 300 workers in business and retail unit, says trade union"""
WBC,06/06/2023,"""Australian lender Westpac to raise interest rates after cenbank hike"""
WBC,19/05/2023,"""Australia's Westpac says won't stick to home loan guideline as interest rates surge"""
WBC,18/05/2023,"""Binance Australia says banking disrupted as payment provider cuts service"""
WBC,18/05/2023,"""Binance Australia says banking disrupted after payment provider cuts off service"""
WBC,16/05/2023,"""CORRECTED-FOREX-Dollar heavy amid U.S. default risks; Aussie, yuan slip on China data miss"""
WBC,16/05/2023,"""CORRECTED-FOREX-Dollar on back foot as U.S. default risk weighs"""
WEB,08/08/2023,"""Is There An Opportunity With Webjet Limited's (ASX:WEB) 35% Undervaluation?"""
WEB,24/07/2023,"""Why Webjet Limited (ASX:WEB) Could Be Worth Watching"""
WEB,10/07/2023,"""Returns On Capital Signal Tricky Times Ahead For Webjet (ASX:WEB)"""
WEB,11/06/2023,"""Webjet Limited (ASX:WEB) Is Up But Financials Look Inconsistent: Which Way Is The Stock Headed?"""
WEB,25/05/2023,"""Analysts Are Betting On Webjet Limited (ASX:WEB) With A Big Upgrade This Week"""
WEB,24/05/2023,"""Webjet Full Year 2023 Earnings: Revenues Beat Expectations, EPS Lags"""
WEB,06/04/2023,"""The 4.9% return this week takes Webjet's (ASX:WEB) shareholders three-year gains to 159%"""
WEB,01/02/2023,"""Is Now The Time To Look At Buying Webjet Limited (ASX:WEB)?"""
WEB,12/01/2023,"""A Look At The Fair Value Of Webjet Limited (ASX:WEB)"""
WEB,22/12/2022,"""Webjet Limited (ASX:WEB) is favoured by institutional owners who hold 54% of the company"""
WEB,27/10/2022,"""Webjet (ASX:WEB) investors are sitting on a loss of 34% if they invested five years ago"""
WES,28/08/2023,"""Wesfarmers' (ASX:WES) Shareholders Will Receive A Bigger Dividend Than Last Year"""
WES,25/08/2023,"""Has Wesfarmers Limited (ASX:WES) Stock's Recent Performance Got Anything to Do With Its Financial Health?"""
WES,25/08/2023,"""Wesfarmers Full Year 2023 Earnings: Revenues Beat Expectations, EPS In Line"""
WES,24/08/2023,"""Australia's Wesfarmers boosts profit on Kmart rush as hardware cools"""
WES,21/08/2023,"""Aussie grocers to reap upbeat profits on sticky inflation; consumer behaviour key"""
WES,25/07/2023,"""If EPS Growth Is Important To You, Wesfarmers (ASX:WES) Presents An Opportunity"""
WES,25/07/2023,"""UPDATE 1-Australia's Wesfarmers to merge discount stores Kmart and Target"""
WES,15/05/2023,"""Calculating The Intrinsic Value Of Wesfarmers Limited (ASX:WES)"""
WES,18/04/2023,"""Those who invested in Wesfarmers (ASX:WES) three years ago are up 64%"""
